news_id,sen_id,subject,subject1,subject2,predicate,object,object1,object2,speaker,remark,text,date,company,url
31,31_2,정부,,,발표하다,전세시장 안정대책,,,,,"기획재정부와 국토교통부에 따르면 정부는 이르면 이번 주, 늦어도 다음 주에는 전세시장 안정대책을 발표할 계획입니다.",2020.10.25,YTN,
31,31_3,정부,,,유지하다,기존정책 방향성,,,,,"정부 관계자는 ""대응 방안 마련을 위해 관계부처 간 협의를 진행하고 있다""면서 ""기존 부동산 정책의 방향성을 유지하는 가운데 일부 부작용을 보완하는 형태가 될 것""이라고 밝혔습니다.",2020.10.25,YTN,
31,31_3,정부,,,보완하다,부작용,,,,,,2020.10.25,YTN,
32,32_1,임대주택공급,,,중요하다,전세시장 안정대책,,,,,정부가 이르면 이번주 발표할 전세시장 안정 대책은 임대주택 공급에 방점이 찍힐 것으로 보인다.,2020.10.25,헤럴드경제,
32,32_1,정부,,,발표하다,전세시장 안정대책,,,,,,2020.10.25,헤럴드경제,
32,32_2,매매가격,,,영향을미치다,전세가격,,,,,주택 매매가격과 전세가격이 상호 영향을 미치는 관계이다 보니 전세 수요자를 돕는 정책이 간신히 진정 기미를 보이는 부동산 시장에 다시 한번 기름을 붓는 구조가 될 수 있다.,2020.10.25,헤럴드경제,
32,32_2,정책,,,돕다,전세 수요자,,,,,,2020.10.25,헤럴드경제,
32,32_2,정책,,,기름붓다,부동산시장,,,,,,2020.10.25,헤럴드경제,
32,32_2,부동산시장,,,기미보이다,진정,,,,,,2020.10.25,헤럴드경제,
32,32_3,역대정책,,,전환하다,전세수요,,,,,전통적 전세대책 적용 불가… 표준임대료 도입에도 난색=실제로 역대 정부의 전월세 시장 안정방안을 보면 핵심이 전세 수요를 매매로 전환하는 방식이었다.,2020.10.25,헤럴드경제,
32,32_3,전세수요,,,전환되다,매매,,,,,,2020.10.25,헤럴드경제,
32,32_3,전통적 전세대책,,,불가하다,적용,,,,,,2020.10.25,헤럴드경제,
32,32_3,정부,,,불가하다,표준임대료 도입,,,,,,2020.10.25,헤럴드경제,
33,33_1,월세시장,,,들썩이다,7월 말,,,,,"계약갱신청구권, 전·월세 상한제를 담은 새 주택임대차보호법이 지난 7월 말 시행된 후, '전세 대란'을 넘어 이제 월세 시장마저 들썩이고 있다.",2020.10.25,뉴스1,
33,33_1,임대차법,,,시행되다,7월 말,,,,,,2020.10.25,뉴스1,
33,33_2,월세시장 평균 가격,,,오르다,10% 가까이,,,,,월 0.78% 상승세가 1년간 이어지면 전체 월세 시장의 평균 가격이 10% 가까이 오르는 셈이다.,2020.10.25,뉴스1,
33,33_2,상승세,,,이어지다,1년,,,,,,2020.10.25,뉴스1,
33,33_3,수도권 월세상승률,,,기록하다,역대 최고치,,,,,수도권 월세 상승률도 지난달 0.67%로 역대 최고치를 기록했다.,2020.10.25,뉴스1,
34,34_1,전세난,,,확산되다,지방대도시,,,,,정부의 새 임대차법 시행으로 촉발된 전세난이 서울과 수도권뿐만 아니라 지방 대도시를 중심으로 확산하고 있다.,2020.10.25,디지털타임스,
34,34_1,전세난,,,발생하다,임대차법 시행,,,,,,2020.10.25,디지털타임스,
34,34_2,전세물건,,,불과하다,2개,,,,,5563가구의 송파구 잠실동 리센츠는 현재 전세로 나와 있는 물건이 2개에 불과하다.,2020.10.25,디지털타임스,
34,34_3,호가,,,오르다,2억원,,,,,"이 아파트는 지난 22일 전용면적 84.99㎡가 보증금 11억원에 전세 계약서를 쓴 것이 가장 최근 거래인데, 현재 같은 면적의 호가는 13억원까지 올랐다.",2020.10.25,디지털타임스,
35,35_1,전셋값,,,급등하다,전국,,,,,최근 전국 곳곳에서 전셋값이 급등하며 매매가와 차이가 좁혀지고 있다.,2020.10.25,서울경제,
35,35_1,전셋값,,,좁혀지다,매매가 격차,,,,,,2020.10.25,서울경제,
35,35_2,매매가 격차,,,줄다,3억원,,,,,"서대문구 인왕산현대 전용 59㎡ 또한 지난 12일 4억 5,000만원에 전세 계약돼 매매가와 격차가 3억원 수준으로 줄었다.",2020.10.25,서울경제,
35,35_3,전셋값,,,급등하다,최근,,,,,"해당 단지는 지난 6월부터 시세가 급등하면서 매매가와 전세가의 차이가 커졌지만, 최근 전셋값이 급등하면서 그 차이가 다시 줄었다.",2020.10.25,서울경제,
36,36_1,전셋값,,,상승하다,큰 폭,,,,,"서울 아파트 전세가격이 큰 폭으로 상승하고 있는 가운데, 매매가격 상승폭이 확대되고 있다.",2020.10.25,뉴시스,
36,36_1,매매가 상승폭,,,확대되다,서울 아파트,,,,,,2020.10.25,뉴시스,
36,36_2,서울 아파트,,,커지다,매매가 상승폭,,,,,KB부동산 리브온에 따르면 지난주 서울 아파트 매매가격은 0.31% 올라 전주보다 상승 폭을 키웠다.,2020.10.25,뉴시스,
36,36_3,서울 아파트 매매가,,,상승하다,비강남권,,,,,서울 아파트 매매가격은 주로 비강남권을 중심으로 상승했다.,2020.10.25,뉴시스,
37,37_1,아파트 전세난,,,확산되다,전국,,,,,아파트 '전세대란'이 가을 이사철을 맞아 서울과 수도권을 넘어 전국으로 확산되고 있다.,2020.10.25,디지털타임스,
37,37_1,아파트 전세난,,,확산되다,서울,,,,,,2020.10.25,디지털타임스,
37,37_1,아파트 전세난,,,확산되다,수도권,,,,,,2020.10.25,디지털타임스,
37,37_1,아파트 전세난,,,확산되다,가을이사철,,,,,,2020.10.25,디지털타임스,
37,37_2,전세가 감소 지역,,,역시 불안하다,시장,,,,,전셋값 변동률이 전주보다 떨어진 지역 역시 시장이 불안하기는 마찬가지다.,2020.10.25,디지털타임스,
37,37_3,세종시,,,가장 오르다,아파트 전셋값,,,,,세종시는 19일을 기준으로 전주보다 떨어진 1.26%를 기록했음에도 전국에서 아파트 전셋값이 가장 많이 오른 지역으로 나타났다.,2020.10.25,디지털타임스,
38,38_1,정부,,,고심하다,대책 마련,,,,,이번 주 전세대란 해소를 위한 관련 대책이 발표될 것이란 보도가 나왔지만 정부가 이를 부인하며 대책 마련에 고심을 거듭 중인 것으로 나타났다.,2020.10.25,뉴스1,
38,38_1,정부,,,부인하다,신규대책 발표,,,,,,2020.10.25,뉴스1,
38,38_2,정부,,,고려하다,임대주택공급,,,,,반면 정부가 전세대책으로 공공임대주택을 활용한 공급대책을 우선 고려하고 있어 공공임대 공급을 확대하거나 공공임대주택 방안과 전세대책을 묶어 발표할 수 있다는 전망이 나오고 있다.,2020.10.25,뉴스1,
38,38_2,정부,,,고려하다,공급 확대,,,,,,2020.10.25,뉴스1,
38,38_3,임대주택공급,,,좋은대책이다,전세시장,,,홍남기 경제부총리,,"홍 부총리는 ""전세시장의 가장 좋은 대책은 공공임대주택을 충분히 공급하는 것""이라며 ""현재 정부도 로드맵을 마련해서 추진 중인데 적어도 4명 중 1명은 공공임대주택 전세를 살 수 있도록 공급대책을 차질없이 밀고 나갈 것""이라고 강조했다.",2020.10.25,뉴스1,
38,38_3,정부,,,추진하다,로드맵,,,홍남기 경제부총리,,,2020.10.25,뉴스1,
38,38_3,로드맵,,,공급하다,임대주택,,,홍남기 경제부총리,,,2020.10.25,뉴스1,
38,38_3,정부,,,밀고나가다,공급대책,,,홍남기 경제부총리,,,2020.10.25,뉴스1,
39,39_1,전세난,,,지속되다,상당기간,,,,,역대급 전세대란이 상당기간 지속하면서 불똥이 매매시장으로 튈 수 있다는 우려가 나온다.,2020.10.25,뉴스1,
39,39_1,불똥,,,튈 수 있다,매매시장,,,,,,2020.10.25,뉴스1,
39,39_2,전셋값 상승세,,,번지다,매매시장,,,,,공급 부족에 따른 전셋값 상승이 아파트값 상승세로 번져 매매시장 불안의 단초가 될 수 있다는 지적이다.,2020.10.25,뉴스1,
39,39_2,공급 부족,,,초래하다,전셋값 상승,,,,,,2020.10.25,뉴스1,
39,39_3,서울 아파트 전셋값,,,상승하다,1주에 0.51%,,,,,25일 KB부동산에 따르면 지난 19일 기준 서울 아파트 전셋값은 최근 1주 전보다 0.51% 상승했다.,2020.10.25,뉴스1,
40,40_1,정부,,,검토하다,월세 세액공제 확대,,,,,정부가 전세난을 타개하기 위한 대책의 일환으로 월세 세액공제 확대를 검토한다.,2020.10.23,한국경제,
40,40_1,대책,,,타개하다,전세난,,,,,,2020.10.23,한국경제,
40,40_2,김현미 장관,,,공감하다,월세 세액공제 확대,,,,,"김현미 국토교통부 장관은 23일 국회 국토교통위원회 국정감사에서 ""세입자 부담 완화를 위해 월세에 대한 세액공제를 확대하자""는 박상혁 더불어민주당 의원의 제안에 ""공감한다""고 말했다.",2020.10.23,한국경제,
40,40_2,박상혁 의원,,,제안하다,월세 세액공제 확대,,,,,,2020.10.23,한국경제,
40,40_3,월세 세액공제,,,감면하다,월세액의 10%,,,,,월세 세액공제는 연소득 7000만원 이하 무주택자가 기준시가 3억원 이하 주택에서 월세를 살면 월세액의 10%를 소득세에서 깎아주는 제도다.,2020.10.23,한국경제,
41,41_1,전셋값,,,높다,상승률,2배 이상,,,,특히 전세의 경우 매매가보다 2배 이상 높은 상승률을 보이는 가운데 전세난이 서울을 넘어 경기·인천 등 수도권으로 퍼져나가고 있다.,2020.10.24,서울경제,
41,41_1,전세난,,,퍼지다,수도권,,,,,,2020.10.24,서울경제,
41,41_2,품귀현상,,,이어지다,매물,,,,,"24일 부동산114가 발표한 수도권 주간 아파트 시장동향에 따르면 매물 품귀현상이 이어지면서 서울의 전세가는 이번주 0.13% 상승했고, 경기·인천도 0.13% 올랐다.",2020.10.24,서울경제,
41,41_2,전셋값,,,상승하다,서울,,,,,,2020.10.24,서울경제,
41,41_2,전셋값,,,상승하다,경기,,,,,,2020.10.24,서울경제,
41,41_2,전셋값,,,상승하다,인천,,,,,,2020.10.24,서울경제,
41,41_2,부동산114,,,발표하다,아파트 시장동향,,,,,,2020.10.24,서울경제,
41,41_3,임차인,,,서두르다,계약,,,,,전세가 상승세가 멈출 줄 모르고 이어지고 있지만 시장에 전세 매물의 씨가 마른 만큼 조급한 임차인들이 서둘러 계약에 나서는 분위기다.,2020.10.24,서울경제,
41,41_3,전세가 상승세,,,이어지다,시장,,,,,,2020.10.24,서울경제,
42,42_1,사진 속 매물 전세가,,,저렴하다,1억원,,,김현미 장관,,전셋집을 보기 위해 긴 줄로 대기하는 사람들의 사진에 대해 김현미 국토교통부 장관이 사진 속 매물의 전세가격이 1억원 이상 저렴한 이유 등 때문이라고 밝혔다.,2020.10.23,한국경제,
42,42_1,사람들,,,대기하다,긴 줄,,,김현미 장관,,,2020.10.23,한국경제,
42,42_1,사람들,,,보다,전셋집,,,김현미 장관,,,2020.10.23,한국경제,
42,42_2,전세 거래,,,활발하다,시장,,,소병훈 더불어민주당 의원,,"23일 국토부에 대한 국정감사에서 더불어민주당 소병훈 의원은 전세난과 관련해 ""실제 전세 매물을 보면 시장에서 거래가 활발하게 이뤄지고 있다""며 ""실제와 다른 일이 보도되면 정확하게 추적해서 국민에게 제대로 알려줘야 한다""고 말했다.",2020.10.23,한국경제,
42,42_2,실제와 다른 일,,,보도되다,국민,,,소병훈 더불어민주당 의원,,,2020.10.23,한국경제,
42,42_3,사진 속 매물,,,등록되다,주택임대사업자,,,김현미 장관,,"이에 대해 김 장관은 ""사진에 대해 조사해 봤더니, 그 집은 주택임대사업자로 등록된 집이어서 다른 집보다 전세가격이 1억원에서 1억5천만원 정도 저렴했고 당시 코로나19 시기여서 다른 집은 대부분 집을 안보여주는데 그 집은 시간대를 정하고 '그때 오면 집을 보여준다'고 해서 사람들이 많이 모인 것으로 들었다""고 밝혔다.",2020.10.23,한국경제,
42,42_3,사진 속 매물,,,저렴하다,1억원,,,김현미 장관,,,2020.10.23,한국경제,
42,42_3,사진 속 매물,,,정하다,시간대,,,김현미 장관,,,2020.10.23,한국경제,
42,42_3,다른 매물,,,보여주지 않다,코로나 19시기,,,김현미 장관,,,2020.10.23,한국경제,
43,43_1,월세 세액공제 확대,,,해결하다,전세난,,,여당,,여당이 전세난 해결법으로 '월세 세액공제 확대' 카드를 꺼내들었다.,2020.10.24,중앙일보,
43,43_1,여당,,,꺼내다,세액공제 확대,,,,,,2020.10.24,중앙일보,
43,43_2,월세 세액공제,,,혜택주다,750만원 한도,,,,,현재는 연간 총급여 7000만원 이하인 무주택 가구가 기준시가 3억원을 넘지 않는 주택에 거주 중일 때 750만원 한도 내에서 월세 세액공제 혜택을 주고 있다.,2020.10.24,중앙일보,
43,43_2,무주택가구,급여 7000천만원 이하,,혜택받다,월세 세액공제,,,,,,2020.10.24,중앙일보,
43,43_3,기준시가 ,,,해결하다,전세난,,,,,"박 의원은 ""세액공제가 가능한 주택의 기준시가는 높이고 세액공제 한도도 확대해줄 필요가 있다""며 ""전세난 해결을 위해 월세 임차인에 대한 혜택을 늘려 월세에서 전세로 옮겨가는 수요를 차단해야 할 필요가 있다""고 주장했다.",2020.10.24,중앙일보,
43,43_3,세액공제 확대,,,해결하다,전세난,,,,,,2020.10.24,중앙일보,
43,43_3,혜택,,,늘리다,월세 임차인,,,,,,2020.10.24,중앙일보,
43,43_3,전세수요 차단,,,해결하다,전세난,,,,,,2020.10.24,중앙일보,
44,44_1,논란,,,고조되다,임대보증금 보증보험 제도,,,,,정부의 주택 임대보증금 보증보험 제도를 둘러싼 논란이 점점 고조되고 있다.,2020.10.25,디지털타임스,
44,44_2,임대보증금 보증보험 제도,,,돌려주다,보증금,,,,,임대보증금 보험은 임대사업자가 보증금을 내줄 수 없을 때 주택도시보증공사나 SGI서울보증이 대신 세입자에게 돌려주는 제도다.,2020.10.25,디지털타임스,
44,44_3,임대등록사업자,,,의무이다,보험 가입,,,,,"집주인들이 보증수수료의 75%, 세입자들이 나머지 25%를 내는 것인데, 신규 임대등록사업자들은 의무적으로 보험에 가입해야 한다.",2020.10.25,디지털타임스,
44,44_3,집주인,,,내다,보증수수료 75%,,,,,,2020.10.25,디지털타임스,
44,44_3,세입자,,,내다,보증수수료 25%,,,,,,2020.10.25,디지털타임스,
45,45_1,집주인,,,필요없다,감액등기,,,,,"일부 집주인은 '주택 융자를 상환했으니, 굳이 감액등기를 할 필요가 없다'고 말하기 때문입니다.",2020.10.25,한국일보,
45,45_1,집주인,,,상환하다,주택융자,,,,,,2020.10.25,한국일보,
45,45_2,전셋돈,,,갚다,근저당,,,,,"김씨 사례를 빗대자면 ""전셋돈 5억원으로 근저당 설정된 6억3,000만원을 갚을테니, 감액등기는 하지 말자""는 것입니다.",2020.10.25,한국일보,
45,45_2,감액등기,,,하지않다,주택,,,,,,2020.10.25,한국일보,
45,45_3,근저당,,,변동없다,감액등기 미실행,,,,,"감액등기를 하지 않으면, 설정된 근저당금은 그대로이기 때문입니다.",2020.10.25,한국일보,
46,46_1,전세난,,,확산되다,전국,,,,,서울과 수도권을 중심으로 심화하던 전세난이 전국으로 확산하는 모양새다.,2020.10.22,연합뉴스,
46,46_1,서울,,,중심이다,전세난,,,,,,2020.10.22,연합뉴스,
46,46_1,수도권,,,중심이다,전세난,,,,,,2020.10.22,연합뉴스,
46,46_2,서울 아파트 전셋값,,,상승하다,3주 연속,,,,,"서울의 아파트 전셋값은 3주 연속 0.08% 상승을 기록하며 횡보했지만, 수도권 전셋값은 0.21% 올라 전주보다 상승폭을 키웠다.",2020.10.22,연합뉴스,
46,46_2,수도권 전셋값,,,커지다,상승폭,,,,,,2020.10.22,연합뉴스,
46,46_3,지방 아파트 전셋값,,,상승하다,최대 폭,,,,,특히 지방의 아파트 전셋값이 7년 6개월 만에 최대 폭으로 상승해 전세난이 전국으로 확산하는 신호가 될지 우려된다.,2020.10.22,연합뉴스,
46,46_3,전세난,,,확산되다,전국,,,,,,2020.10.22,연합뉴스,
47,47_1,홍남기 부총리,,,고민하다,추가대책,,,,,"홍남기 부총리 겸 기획재정부 장관은 22일 ""전세시장을 안정화하기 위한 추가적인 대책이 있는지 여부를 현재 관계부처 간에 고민해보고 있다""고 밝혔다.",2020.10.22,연합뉴스,
47,47_2,정부,,,주력하다,기존 정책 추진,,,,,"그는 ""정부로서는 무조건 추가 대책을 만들어 내는 게 아니고 지금의 전세시장 불안정성을 완화할 수 있는, 정부가 할 수 있는 또 다른 가능성이 있는지, 대책의 여지가 있는지를 모색해보고 있다""면서도 ""일단 주력해야 하는 것은 발표한 정책들을 흔들림 없이 추진하는 것""이라고 강조했다.",2020.10.22,연합뉴스,
47,47_2,정부,,,모색하다,대책의 여지,,,,,,2020.10.22,연합뉴스,
47,47_2,대책,,,완화하다,전세시장 불안정,,,,,,2020.10.22,연합뉴스,
47,47_2,정부,,,무조건 만들지않다,추가대책,,,,,,2020.10.22,연합뉴스,
47,47_3,정부,,,마련해야 하다,시장 존중 대책,,,정일영 더불어민주당 의원,,"홍 부총리는 민주당 정일영 의원이 '정부가 규제 일변도가 아닌, 시장을 존중하는 대책을 마련해야 한다'고 지적하자 ""부동산 시장 안정은 시장 자체의 수급에 의해 만들어져야 한다는 것은 정부가 깊이 인식하고 있는 대전제""라고 답했다.",2020.10.22,연합뉴스,
47,47_3,대책,,,존중해야하다,시장,,,정일영 더불어민주당 의원,,,2020.10.22,연합뉴스,
47,47_3,정부,,,인식하다,시장 수급,,,홍남기 경제부총리,,,2020.10.22,연합뉴스,
47,47_3,시장 수급,,,만들다,부동산 시정 안정,,,홍남기 경제부총리,,,2020.10.22,연합뉴스,
48,48_1,정부,,,고수하다,입장,,,,,지난 23일 진행된 국정감사에서 정부가 최근의 집값 상승은 정책 자체의 문제라기보다 저금리 기조 등 경제 상황 전반 때문이라는 입장을 고수하자 집값 문제와 정부의 부동산 정책을 두고 공방이 이어졌다.,2020.10.24,헤럴드경제,
48,48_1,저금리,,,초래하다,집값 상승,,,,,,2020.10.24,헤럴드경제,
48,48_1,경제상황전반,,,초래하다,집값 상승,,,,,,2020.10.24,헤럴드경제,
48,48_2,공공임대,,,발표하다,대책,,,김현미 장관,,김 장관은 중산층도 살 수 있는 중대형 공공임대 공급 방안 등을 포함한 공공임대 개선 대책을 내달 발표하겠다고 밝혔다.,2020.10.24,헤럴드경제,
48,48_2,공공임대,,,포함하다,중대형 평형,,,김현미 장관,,,2020.10.24,헤럴드경제,
48,48_3,김현미 장관,,,협의하다,재정당국,,,김현미 장관,,"김 장관은 더불어민주당 천준호 의원의 중산층을 위한 공공임대 방안에 대한 질의에 ""공공임대의 평형을 확대해 중산층에도 공급하는 방안에 대해 재정당국과 협의 중이고 11월 중에는 구체적인 방안을 알려드릴 것""이라며 ""재정당국의 지원 방침에 변화가 있을 것 같다""고 말했다.",2020.10.24,헤럴드경제,
48,48_3,공공임대,,,확대하다,평형,,,김현미 장관,,,2020.10.24,헤럴드경제,
48,48_3,공공임대,,,발표예정이다,11월,,,김현미 장관,,,2020.10.24,헤럴드경제,
48,48_3,재정당국,,,변화예정이다,지원방침,,,김현미 장관,,,2020.10.24,헤럴드경제,
50,50_1,격차,,,벌어지다,실거래 가격,,,,,전세도 서울에선 실거래가격과 정부 공식 통계로 활용하는 시세 상승폭과 격차가 심각하게 벌어진 것으로 나타났다.,2020.10.24,헤럴드경제,
50,50_1,격차,,,벌어지다,시세 상승폭,,,,,,2020.10.24,헤럴드경제,
50,50_2,헤럴드경제,,,작성하다,전세실거래가,,,,,"24일 헤럴드경제가 전세 계약 신고 건으로 작성되는 '전세 실거래가격지수'와, 표본주택을 선정해 전세 시세 변동률을 조사해 발표하는 한국감정원 전세 '주택가격동향' 자료를 비교한 결과, 둘 사이 변동률 격차가 지난 5월 이후 크게 벌어지고 있다.",2020.10.24,헤럴드경제,
50,50_2,한국감정원,,,작성하다,주택가격동향,,,,,,2020.10.24,헤럴드경제,
50,50_2,주택가격동향,,,조사하다,전세시세변동률,,,,,,2020.10.24,헤럴드경제,
50,50_2,주택가격동향,,,선정하다,표본주택,,,,,,2020.10.24,헤럴드경제,
50,50_3,계약자,,,접수하다,전세거래자료,,,,,"전세 실거래가도 전세시세 통계처럼 한국감정원이 작성하는 것은 마찬가지지만, 전세 계약자가 임대차 계약을 체결하고 '확정일자'를 받기 위해 법원 또는 동사무소에 접수하는 전세 거래 자료를 통해 작성한다는 점에서 전세 시세 통계와는 다르다.",2020.10.24,헤럴드경제,
50,50_3,전세거래자료,,,쓰이다,확정일자,,,,,,2020.10.24,헤럴드경제,
50,50_3,전세실거래가,,,다르다,전세시세통계,,,,,,2020.10.24,헤럴드경제,
50,50_3,전세실거래가,,,작성되다,전세거래자료,,,,,,2020.10.24,헤럴드경제,
51,51_1,홍남기 경제부총리,,,검토하다,과거대책,,,홍남기 경제부총리,,"홍남기 부총리 겸 기획재정부 장관은 22일 ""과거 10년 동안의 전세대책을 다 검토해봤다. 뾰족한 단기대책이 별로 없다""고 말했다.",2020.10.22,연합뉴스,
51,51_1,단기대책,,,없다,과거대책,,,홍남기 경제부총리,,,2020.10.22,연합뉴스,
51,51_2,공공임대주택 공급,,,좋다,전세시장,,,홍남기 경제부총리,,"홍 부총리는 ""전세시장에 가장 좋은 대책은 공공임대주택을 아주 충분히 공급하는 것""이라며 ""정부도 이미 그런 로드맵을 마련해 적어도 네 분 중 한 분은 안정감 있게 전세를 할 수 있게 공급대책은 계속 차질없이 밀고 나갈 것""이라고 밝혔다.",2020.10.22,연합뉴스,
51,51_2,정부,,,마련하다,로드맵,,,홍남기 경제부총리,,,2020.10.22,연합뉴스,
51,51_2,로드맵,,,지속하다,전세공급,,,홍남기 경제부총리,,,2020.10.22,연합뉴스,
51,51_3,정부,,,모색하다,대책,,,홍남기 경제부총리,,"이어 ""단기적으로 전세시장이 어렵다보니 정부가 할 수 있는 여러 대응책을 모색하겠다""고 말했다.",2020.10.22,연합뉴스,
52,52_1,물량찾기,,,비상이다,오피스텔,,,,,서울 전세대란이 갈수록 격심해지는 가운데 아파트가 아닌 오피스텔 물량 찾기에도 비상이 걸렸다.,2020.10.24,더팩트,
52,52_1,전세난,,,심해지다,서울,,,,,,2020.10.24,더팩트,
52,52_2,올전세,,,없다,오피스텔,,,,,"종로구 종로1가 소재 L공인중개업체 관계자는 ""요새 오피스텔 올 전세는 없다고 보면 된다. 정말 괜찮게 나온 매물이 하나 있긴 하다. 실평수가 거의 11평이 나오는데 1억8000만 원에 월세 20만 원""이라면서 ""전세로 따지면 2억2000만 원 정도 하던 곳인데, 집 주인이 살짝 세금 값만 받겠다며 싸게 내놨다""고 설명했다.",2020.10.24,더팩트,
52,52_3,전세 구하기,,,어렵다,동대문구,,,,,주요 업무지구와 거리는 조금 있지만 다소 저평가돼온 동대문구 일대에서도 오피스텔 전세 구하기는 어려운 분위기다.,2020.10.24,더팩트,
52,52_3,동대문구,,,저평가되다,집값,,,,,,2020.10.24,더팩트,
53,53_1,정부,,,어렵다,새로운 대책,,,,,23일 진행된 국정감사에서 정부는 지금까지 펼쳐 온 매매시장 안정 정책과 충돌할 여지가 있어 마땅한 전세 대책을 내놓기 어렵다는 고민을 드러냈다.,2020.10.24,동아일보,
53,53_1,새로운 대책,,,충돌할 수 있다,매매시장 안정대책,,,,,,2020.10.24,동아일보,
53,53_2,전세대출 확대,,,늘리다,전세수요,,,,,전세자금 대출 확대 등을 시행하면 전세수요를 늘려 임대료 상승이나 갭투자 확대로 이어지고 이는 다시 매매가를 밀어 올리게 될 수 있다는 설명이다.,2020.10.24,동아일보,
53,53_2,전세대출,,,이어지다,임대료 상승,,,,,,2020.10.24,동아일보,
53,53_2,전세대출,,,이어지다,갭투자,,,,,,2020.10.24,동아일보,
53,53_2,갭투자,,,상승시키다,매매가,,,,,,2020.10.24,동아일보,
53,53_2,임대료 상승,,,상승시키다,매매가,,,,,,2020.10.24,동아일보,
53,53_3,시장,,,증가하다,계약갱신,,,김현미 장관,,"이날 김현미 국토교통부 장관은 국토부 종합 국정감사에서 ""현재 계약갱신이 늘고 있고 임대료 상승률도 축소되고 있는 것으로 안다""며 시장을 좀 더 지켜봐야 한다고 밝혔다.",2020.10.24,동아일보,
53,53_3,시장,,,감소하다,임대료 상승,,,김현미 장관,,,2020.10.24,동아일보,
54,54_1,신규 아파트,,,감소하다,입주물량,,,,,서울과 수도권을 중심으로 전세난이 심화하는 가운데 전세난에 숨통을 틔워 줄 신규 아파트 입주 물량마저 계속 줄고 있어 전세난 장기화가 우려된다.,2020.10.21,연합뉴스,
54,54_1,전세난,,,우려되다,장기화,,,,,,2020.10.21,연합뉴스,
54,54_2,내년 입주물량,,,감소하다,아파트,,,,,내년도 아파트 입주 물량도 크게 줄어든다.,2020.10.21,연합뉴스,
54,54_3,부동산114,,,조사하다,입주물량,,,,,"부동산114 조사에 따르면 내년 전국의 아파트 입주 물량은 총 26만5천594가구로, 올해보다 26.5% 감소한다.",2020.10.21,연합뉴스,
54,54_3,입주물량,,,감소하다,매년,,,,,,2020.10.21,연합뉴스,
57,57_1,정부,,,고민하다,전월세 대란 대책,,,,,정부가 전월세 대란 대책을 놓고 고민을 거듭하고 있다.,2020.10.23,서울경제,
57,57_2,홍남기 경제부총리,,,마련하다,대책,,,,,"우선 홍남기 부총리 겸 기획재정부 장관은 이날 ""전세가 안정을 위해 지금 정책과 충돌되지 않는 범위에서 최대한 대책을 마련하겠다""고 밝혔다.",2020.10.23,서울경제,
57,57_2,대책,,,충돌하지 않다,기존 정책,,,,,,2020.10.23,서울경제,
57,57_3,정부,,,검토하다,대책,,,,,"이어 "" 여러 조치를 취할 수 있지만 부동산 시장을 안정시키려는 조치와 충돌해 손쉽게 채택을 못한다""며 ""그럼에도 불구하고 작은 대책이든 큰 대책이든 정부가 할 수 있는 모든 것을 관계부처와 머리를 맞대고 검토하고 있다""고 밝혔다.",2020.10.23,서울경제,
57,57_3,관계부처,,,검토하다,대책,,,,,,2020.10.23,서울경제,
57,57_3,기존 조치,,,안정시키려하다,부동산시장,,,,,,2020.10.23,서울경제,
57,57_3,새로운 대책,,,충돌하다,기존대책,,,,,,2020.10.23,서울경제,
58,58_1,관심,,,높아지다,정부,,,,,전세난이 계속되면서 정부가 조만간 전세대책을 내놓을 수 있을지에 대한 시장의 관심이 높아지고 있다.,2020.10.22,연합뉴스,
58,58_1,정부,,,내놓다,전세대책,,,,,,2020.10.22,연합뉴스,
58,58_2,2014년 9.1대책,,,단축하다,공공주택 입주시기,,,,,"2014년 9·1 대책 때는 공공주택 입주 시기를 단축하는 방안이, 10·30 대책에선 건설임대 중 다세대·연립 물량 공급을 확대하고 월세자금 대출을 새로 도입하는 방안이 발표되기도 했다.",2020.10.22,연합뉴스,
58,58_2,2014년 10·30 대책,,,확대하다,다세대 공급,,,,,,2020.10.22,연합뉴스,
58,58_2,2014년 10·30 대책,,,확대하다,연립 공급,,,,,,2020.10.22,연합뉴스,
58,58_2,2014년 10·30 대책,,,도입하다,월세자금 대출,,,,,,2020.10.22,연합뉴스,
58,58_3,2015년 9·2 대책,,,확대하다,전세물량,,,,,"2015년 9·2 대책 때는 전세임대 물량을 확대하고 리모델링 매입임대를 도입하는 한편, 민간임대 주택인 '뉴스테이'를 활성화하는 방안 등이 나왔다.",2020.10.22,연합뉴스,
58,58_3,2015년 9·2 대책,,,도입하다,리모델링 매입임대,,,,,,2020.10.22,연합뉴스,
58,58_3,2015년 9·2 대책,,,활성화하다,민간임대주택,,,,,,2020.10.22,연합뉴스,
59,59_1,부동산자금,,,피하다,아파트,,,,,규제가 집중된 아파트를 피해 부동산 자금이 다세대·연립주택으로 쏠리고 있다.,2020.10.22,서울경제,
59,59_1,규제,,,집중되다,아파트,,,,,,2020.10.22,서울경제,
59,59_1,부동산자금,,,쏠리다,다세대,,,,,,2020.10.22,서울경제,
59,59_1,부동산자금,,,쏠리다,연립,,,,,,2020.10.22,서울경제,
59,59_2,거래량,,,증가하다,다세대,,,,,매년 감소하던 다세대·연립주택 거래량이 올해 들어 대폭 증가하는 모습이다.,2020.10.22,서울경제,
59,59_2,거래량,,,증가하다,연립,,,,,,2020.10.22,서울경제,
